assertion_id,gene_id,gene_symbol,gene_aliases,stable_id,species,species_common_name,major_cell_type,cell_subtype,cell_type,ontology_id,marker_direction,tissue,condition,developmental_stage,assay,confidence,bbsr_verified,submitter,notes,evidence_count,source_titles,source_identifiers,source_url,source_links,updated_at
13980,395,NR1H3,"[LXR-a, LXRa, RLD-1]",,Homo sapiens,human,Red pulp macrophages,,Red pulp macrophages,"",positive,Immune system,"","",PanglaoDB curation,high,false,,Product: nuclear receptor subfamily 1 group H member 3 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.008,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13996,110,SIGLEC1,"[CD169, FLJ00051, FLJ00055, FLJ00073, FLJ32150, SIGLEC-1, dJ1009E24.1, sialoadhesin]",,Homo sapiens,human,Red pulp macrophages,,Red pulp macrophages,"",positive,Immune system,"","",PanglaoDB curation,high,false,,Product: sialic acid binding Ig like lectin 1 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13982,2382,SLC11A1,"[NRAMP, NRAMP1]",,Homo sapiens,human,Red pulp macrophages,,Red pulp macrophages,"",positive,Immune system,"","",PanglaoDB curation,high,false,,Product: solute carrier family 11 member 1 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.017,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13992,3254,SLC40A1,"[FPN1, HFE4, IREG1, MTP1, SLC11A3]",,Homo sapiens,human,Red pulp macrophages,,Red pulp macrophages,"",positive,Immune system,"","",PanglaoDB curation,high,false,,Product: solute carrier family 40 member 1 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.033,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13990,5469,SPIC,"[MGC40611, SPI-C]",,Homo sapiens,human,Red pulp macrophages,,Red pulp macrophages,"",positive,Immune system,"","",PanglaoDB curation,high,false,,Product: Spi-C transcription factor | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.002,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13976,3965,TREML4,[TLT4],,Homo sapiens,human,Red pulp macrophages,,Red pulp macrophages,"",positive,Immune system,"","",PanglaoDB curation,high,false,,Product: triggering receptor expressed on myeloid cells like 4 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.003,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13994,2667,VCAM1,[CD106],,Homo sapiens,human,Red pulp macrophages,,Red pulp macrophages,"",positive,Immune system,"","",PanglaoDB curation,high,false,,Product: vascular cell adhesion molecule 1 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.041,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14008,678,CD36,"[GP3B, GP4, GPIV, SCARB3]",,Homo sapiens,human,Reticulocytes,,Reticulocytes,"",positive,Blood,"","",PanglaoDB curation,high,false,,Product: CD36 molecule | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.042,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14004,7949,FOLR1,[FOLR],,Homo sapiens,human,Reticulocytes,,Reticulocytes,"",positive,Blood,"","",PanglaoDB curation,high,false,,Product: folate receptor 1 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.017,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14010,2539,ITGA4,"[CD49D, CD49d]",,Homo sapiens,human,Reticulocytes,,Reticulocytes,"",positive,Blood,"","",PanglaoDB curation,high,false,,Product: integrin subunit alpha 4 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.036,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13998,8112,RUVBL1,"[ECP54, INO80H, NMP238, Pontin52, RVB1, Rvb1, TIP49, TIP49a]",,Homo sapiens,human,Reticulocytes,,Reticulocytes,"",positive,Blood,"","",PanglaoDB curation,high,false,,Product: RuvB like AAA ATPase 1 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.059,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14012,3357,SLC11A2,"[DCT1, NRAMP2]",,Homo sapiens,human,Reticulocytes,,Reticulocytes,"",positive,Blood,"","",PanglaoDB curation,high,false,,Product: solute carrier family 11 member 2 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.007,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14000,2429,TFRC,"[CD71, TFR1, p90]",,Homo sapiens,human,Reticulocytes,,Reticulocytes,"",positive,Blood,"","",PanglaoDB curation,high,false,,Product: transferrin receptor | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.042,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14006,8116,UBE2O,[E2-230K],,Homo sapiens,human,Reticulocytes,,Reticulocytes,"",positive,Blood,"","",PanglaoDB curation,high,false,,Product: ubiquitin conjugating enzyme E2 O | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14002,8114,UCP3,[SLC25A9],,Homo sapiens,human,Reticulocytes,,Reticulocytes,"",positive,Blood,"","",PanglaoDB curation,high,false,,Product: uncoupling protein 3 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14093,8179,ABLIM3,[KIAA0843],,Homo sapiens,human,Retinal ganglion cells,,Retinal ganglion cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: actin binding LIM protein family member 3 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.005,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14124,8201,AKAP7,"[AKAP15, AKAP18]",,Homo sapiens,human,Retinal ganglion cells,,Retinal ganglion cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: A-kinase anchoring protein 7 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.02,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14023,8121,ATF6B,[CREBL1],,Homo sapiens,human,Retinal ganglion cells,,Retinal ganglion cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: activating transcription factor 6 beta | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.022,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14104,1580,BARHL2,,,Homo sapiens,human,Retinal ganglion cells,,Retinal ganglion cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: BarH like homeobox 2 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.004,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14079,8169,BBC3,"[JFY1, PUMA]",,Homo sapiens,human,Retinal ganglion cells,,Retinal ganglion cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: BCL2 binding component 3 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.009,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14065,8159,BTBD10,"[GMRP-1, GMRP1, MGC13007]",,Homo sapiens,human,Retinal ganglion cells,,Retinal ganglion cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: BTB domain containing 10 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.018,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14120,6794,CACNB3,[CACNLB3],,Homo sapiens,human,Retinal ganglion cells,,Retinal ganglion cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: calcium voltage-gated channel auxiliary subunit beta 3 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.032,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14047,7028,CCDC184,"[C12orf68, LOC387856]",,Homo sapiens,human,Retinal ganglion cells,,Retinal ganglion cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: coiled-coil domain containing 184 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.009,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14144,8209,CDK14,"[PFTAIRE1, PFTK1]",,Homo sapiens,human,Retinal ganglion cells,,Retinal ganglion cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: cyclin dependent kinase 14 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.024,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14118,2481,CHRNA6,,,Homo sapiens,human,Retinal ganglion cells,,Retinal ganglion cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: cholinergic receptor nicotinic alpha 6 subunit | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.003,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14039,8137,CHRNB3,,,Homo sapiens,human,Retinal ganglion cells,,Retinal ganglion cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: cholinergic receptor nicotinic beta 3 subunit | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.002,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14112,8193,CPNE4,"[COPN4, CPN4]",,Homo sapiens,human,Retinal ganglion cells,,Retinal ganglion cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: copine 4 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.006,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14085,5368,CPNE5,"[COPN5, CPN5, KIAA1599]",,Homo sapiens,human,Retinal ganglion cells,,Retinal ganglion cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: copine 5 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.008,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14122,8199,CSDC2,[PIPPin],,Homo sapiens,human,Retinal ganglion cells,,Retinal ganglion cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: cold shock domain containing C2 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.013,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14061,8157,DCTN1,,,Homo sapiens,human,Retinal ganglion cells,,Retinal ganglion cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: dynactin subunit 1 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.021,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14134,6771,DNER,"[UNQ26, bet]",,Homo sapiens,human,Retinal ganglion cells,,Retinal ganglion cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: delta/notch like EGF repeat containing | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.046,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14031,8129,DPP10,"[DPL2, DPPY, DPRP3]",,Homo sapiens,human,Retinal ganglion cells,,Retinal ganglion cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: dipeptidyl peptidase like 10 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.01,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14106,8187,DTX1,"[RNF140, hDx-1]",,Homo sapiens,human,Retinal ganglion cells,,Retinal ganglion cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: deltex E3 ubiquitin ligase 1 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.007,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14067,7116,EFNA3,"[EPLG3, Ehk1-L, LERK3]",,Homo sapiens,human,Retinal ganglion cells,,Retinal ganglion cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: ephrin A3 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.009,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14081,8171,EVC2,[LBN],,Homo sapiens,human,Retinal ganglion cells,,Retinal ganglion cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: EvC ciliary complex subunit 2 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.001,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
14073,8163,FBXO44,"[FBG3, Fbx44, Fbxo6a, MGC14140]",,Homo sapiens,human,Retinal ganglion cells,,Retinal ganglion cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: F-box protein 44 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.01,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
